subject_name,course_name,course_url
Art & Design,Modern Japanese Architecture: From Meiji Restoration to Today Self-paced,/course/edx-modern-japanese-architecture-from-meiji-restoration-to-today-self-paced-4073
Art & Design,Introducción a la fotografía Digital,/course/fotografia-digital-8306
Art & Design,Digital Manufacturing for Industrial Design,/course/edx-digital-manufacturing-for-industrial-design-8472
Art & Design,TCM Presents The Master of Suspense: 50 Years of Hitchcock,/course/canvas-network-tcm-presents-the-master-of-suspense-50-years-of-hitchcock-8441
Art & Design,Music Copyright: Understanding UK Copyright Law When Working with Music,/course/futurelearn-music-copyright-understanding-uk-copyright-law-when-working-with-music-8635
Art & Design,Discovering the Instruments of the Orchestra,/course/edx-discovering-the-instruments-of-the-orchestra-8978
Art & Design,Perform at Your Best: Foundations of Performance Psychology,/course/edx-perform-at-your-best-foundations-of-performance-psychology-8979
Art & Design,"Piano Preludes: Bach, Chopin, and Debussy",/course/edx-piano-preludes-bach-chopin-and-debussy-9128
Art & Design,Sharpen Your Piano Artistry,/course/edx-sharpen-your-piano-artistry-9165
Art & Design,Music Theory 101,/course/edx-music-theory-101-9200
Art & Design,How to Listen to Great Music for Orchestra,/course/edx-how-to-listen-to-great-music-for-orchestra-9379
Art & Design,粵劇: 從後台到前台 ,/course/cantonese-opera--8703
Art & Design,Introducción al Periodismo Inmersivo: Realidad Virtual & Video 360,/course/independent-introduccion-al-periodismo-inmersivo-realidad-virtual-video-360-9294
Art & Design,UX (User Experience) Capstone,/course/edx-ux-user-experience-capstone-7308
Art & Design,Behind the Scenes at the 21st Century Museum,/course/museum-3371
Art & Design,Stereoscopy: An Introduction to Victorian Stereo Photography,/course/futurelearn-stereoscopy-an-introduction-to-victorian-stereo-photography-6502
Art & Design,Дизайн интерфейсов: дипломный проект,/course/ux-ui-design-diplom-9251
Art & Design,Создание концепции интерфейса,/course/creating-interface-concept-8877
Art & Design, Прототипирование и тестирование интерфейса,/course/prototyping-testing-interface-8878
Art & Design,New Media,/course/open-education-by-blackboard-new-media-9016
Art & Design,Aprende a dibujar a mano alzada. Curso cero de dibujo arquitectónico,/course/miriadax-aprende-a-dibujar-a-mano-alzada-curso-cero-de-dibujo-arquitectonico-9960
Art & Design,SAP Leonardo Design-Led Engagements Demystified,/course/opensap-sap-leonardo-design-led-engagements-demystified-9985
Art & Design,Técnicas de Creatividad,/course/miriadax-tecnicas-de-creatividad-1129
Art & Design,Art & Activity: Interactive Strategies for Engaging with Art,/course/coursera-art-activity-interactive-strategies-for-engaging-with-art-1796
Art & Design,AutoDesk INVENTOR,/course/open-education-by-blackboard-autodesk-inventor-9759
Art & Design,Introduction to Indian Art - An appreciation,/course/swayam-introduction-to-indian-art-an-appreciation-6708
Art & Design,Introduction to Human Computer Interaction,/course/swayam-introduction-to-human-computer-interaction-9906
Art & Design,Made In America: Exploring the Hollywood Western,/course/canvas-network-made-in-america-exploring-the-hollywood-western-7102
Art & Design,Disegno Tecnico Industriale ,/course/federica-disegno-tecnico-industriale-7531
Art & Design,Music & Society,/course/music-society-7344
Art & Design,Cantonese Opera: from Backstage to the Stage,/course/cantonese-opera-en-8705
Art & Design,Laboratorio di restauro,/course/federica-laboratorio-di-restauro-7555
Art & Design,TCM Presents: MAD ABOUT MUSICALS!,/course/canvas-network-tcm-presents-mad-about-musicals-10808
Art & Design,Explore Animation,/course/explore-animation-4849
Art & Design,Short Film in Language Teaching,/course/short-film-language-teaching-8612
Art & Design,Basics of ICT & Media Design,/course/canvas-network-basics-of-ict-media-design-11197
Art & Design,UX Research Surveys,/course/edx-ux-research-surveys-6250
Art & Design,Comment faire un laboratoire d’innovation publique ?,/course/france-universite-numerique-comment-faire-un-laboratoire-d-innovation-publique-10119
Art & Design,Дизайнер интерфейсов. Введение в специальность,/course/ux-ui-design-8488
Art & Design,Islamic Calligraphy: an Introduction to the Art of Handwriting,/course/islamic-calligraphy-8714
Art & Design,Introduction to User Experience,/course/edx-introduction-to-user-experience-7286
Art & Design,Survey of Music Technology,/course/musictech-605
Art & Design,L'écoute en jeu(x) : une introduction à la musicologie,/course/france-universite-numerique-l-ecoute-en-jeu-x-une-introduction-a-la-musicologie-11956
Art & Design,Songwriting: Creative Lyric Writing Approaches,/course/canvas-network-songwriting-creative-lyric-writing-approaches-12181
Art & Design,Hispanic Film and Culture,/course/hispanic-culture-film-8641
Art & Design,World Music,/course/open2study-world-music-1477
Art & Design,The Art of Photography,/course/open2study-the-art-of-photography-1560
Art & Design,Latin American Music: Translating Cultural Sensibilities,/course/open2study-latin-american-music-translating-cultural-sensibilities-8799
Art & Design,Percepção Musical,/course/percepcao-musical-11574
Art & Design,La fabrique de la décoration,/course/france-universite-numerique-la-fabrique-de-la-decoration-12308
Art & Design,Everything about Orchids,/course/desire2learn-everything-about-orchids-10344
Art & Design,La sculpture grecque d'Alexandre à Cléopâtre (Partie I),/course/france-universite-numerique-la-sculpture-grecque-d-alexandre-a-cleopatre-partie-i-10975
Art & Design,MOOC Creative Box 2019 (Francais),/course/canvas-network-mooc-creative-box-2019-francais-3861
Art & Design,MOOC Creative Box 2019 (Jan2019),/course/canvas-network-mooc-creative-box-2019-jan2019-6279
Art & Design,Organizing for Innovation,/course/organizing-for-innovation-9624
Art & Design,Concevoir pour innover : introduction à la théorie C-K,/course/france-universite-numerique-concevoir-pour-innover-introduction-a-la-theorie-c-k-10843
Art & Design,Idea management,/course/independent-idea-management-12573
Art & Design,Product design and development,/course/swayam-product-design-and-development-7922
Art & Design,Introduction to History of Architecture in India,/course/swayam-introduction-to-history-of-architecture-in-india-12888
Art & Design,Visual Communication Design for Digital Media,/course/swayam-visual-communication-design-for-digital-media-10103
Art & Design,Explore Filmmaking: from Script to Screen,/course/explore-filmmaking-3001
Art & Design,De la créativité à l'innovation,/course/france-universite-numerique-de-la-creativite-a-l-innovation-10991
Art & Design,Elements of Visual Representation,/course/swayam-elements-of-visual-representation-4438
Art & Design,Appreciating Carnatic Music,/course/swayam-appreciating-carnatic-music-3977
Art & Design,Multimodal Interaction,/course/swayam-multimodal-interaction-12944
Art & Design,User Interface Design,/course/swayam-user-interface-design-12889
Art & Design,Introduction to Modern Indian Drama,/course/swayam-introduction-to-modern-indian-drama-12973
Art & Design,Architectural Conservation and Historic Preservation,/course/swayam-architectural-conservation-and-historic-preservation-9903
Art & Design,Introduction à la culture vidéoludique,/course/france-universite-numerique-introduction-a-la-culture-videoludique-13233
Art & Design,Visual Journalism: Looking at the other in the age of selfie,/course/independent-visual-journalism-looking-at-the-other-in-the-age-of-selfie-13403
Art & Design,Biomimicry: A Sustainable Design Methodology,/course/canvas-network-biomimicry-a-sustainable-design-methodology-3259
Art & Design,Tourner et monter un reportage pro avec son smartphone,/course/france-universite-numerique-tourner-et-monter-un-reportage-pro-avec-son-smartphone-13165
Art & Design,Anima Podi : À la recherche du rebond parfait,/course/france-universite-numerique-anima-podi-a-la-recherche-du-rebond-parfait-11637
Art & Design,Philosophy of Technology and Design: Shaping the Relations Between Humans and Technologies,/course/philosophy-of-technology-8272
Art & Design,Learn Jazz Piano: III. Solo Piano and Advanced Topics,/course/jazz-piano-advanced-topics-11727
Art & Design,Mode et Style,/course/france-universite-numerique-mode-et-style-13345
Art & Design,Learn Jazz Piano: IV. Final Topics & Two Programmed Concerts,/course/jazz-piano-4-12312
Art & Design,Cine y Política,/course/miriadax-cine-y-politica-14573
Art & Design,A History of Royal Fashion,/course/royal-fashion-10567
Art & Design,Learn Jazz Piano: I. Begin with the Blues,/course/jazz-piano-8923
Art & Design,Pictures of Youth: An Introduction to Children’s Visual Culture,/course/pictures-of-youth-introduction-childrens-visual-c-11175
Art & Design,Learn Jazz Piano: II. Improvising on Jazz Standards,/course/jazz-piano-improvisation-10552
Art & Design,Mettre en scène est un métier,/course/france-universite-numerique-mettre-en-scene-est-un-metier-12306
Art & Design,Film Distribution: Connecting Films with Audiences,/course/film-distribution-10566
Art & Design,Creative Problem Solving: Design Thinking in Health and Social Care,/course/design-thinking-in-health-and-social-care-13769
Art & Design,भारतीय वास्तुशास्त्र (Indian Vastushastra),/course/swayam-----------indian-vastushastra-14364
Art & Design,Film Studies,/course/swayam-film-studies-14052
Art & Design,Media Content Production on Multiple Platforms,/course/swayam-media-content-production-on-multiple-platforms-14195
Art & Design,การถ่ายภาพด้วยเทคนิคสร้างสรรค์ (Creative Photography),/course/thaimooc------creative-photography-15107
Art & Design,การผลิตหนังสั้น (Short Film Production),/course/thaimooc-----short-film-production-15076
Art & Design,Making and Understanding Web Comics,/course/understanding-digital-comics-13797
Art & Design,Dimensiones Básicas de la Creatividad: CREAR PARA CRECER,/course/miriadax-dimensiones-basicas-de-la-creatividad-crear-para-crecer-14552
Art & Design,การออกแบบเพื่อคนทั้งมวล (UNIVERSAL DESIGN),/course/thaimooc----universal-design-15119
Art & Design,Folk and Minor Art in India,/course/swayam-folk-and-minor-art-in-india-6705
Art & Design,Design Thinking - A Primer,/course/swayam-design-thinking-a-primer-12998
Art & Design,Design Practice,/course/swayam-design-practice-10026
Art & Design,Ergonomics Workplace Analysis,/course/swayam-ergonomics-workplace-analysis-14044
Art & Design,"Text, Textuality and Digital Media",/course/swayam-text-textuality-and-digital-media-14325
Art & Design,Introduction to Film studies,/course/swayam-introduction-to-film-studies-14148
Art & Design,Certificate Course in Hindustani Raga Sangeet–Level 2,/course/swayam-certificate-course-in-hindustani-raga-sangeet-level-2-13938
Art & Design,Fundamentals of Percussion -Tabla,/course/swayam-fundamentals-of-percussion-tabla-14078
Art & Design,Aesthetic Of Taal (तालों का सौन्दर्यशास्त्र),/course/swayam-aesthetic-of-taal-----------13889
Art & Design,Basics of Photography,/course/swayam-basics-of-photography-13910
Art & Design,How to Write Your First Song,/course/songwriting-3369
Art & Design,ศิลปกรรมท้องถิ่นชายแดนใต้ (Southen Folk Art ),/course/thaimooc-----southen-folk-art-15258
Art & Design,การเตรียมการวางแผนก่อนการผลิตสำหรับงานโทรทัศน์ (Pre-Production Planning For Television),/course/thaimooc-------pre-production-planning-for-television-15279
Art & Design,Making Music with Others,/course/making-music-11959
Art & Design,Vernacular architecture,/course/swayam-vernacular-architecture-14350
Art & Design,Visual Perception and Art: A Survey Across the Cultures,/course/swayam-visual-perception-and-art-a-survey-across-the-cultures-14352
Art & Design,Architectural Acoustics,/course/swayam-architectural-acoustics-13902
Art & Design,Contemporary Architecture and Design,/course/swayam-contemporary-architecture-and-design-13959
Art & Design,Human Computer Interactions,/course/swayam-human-computer-interactions-14111
Art & Design,พื้นฐานนักออกแบบแฟชั่นสำหรับชุมชน (Basic Fashion Designer Community),/course/thaimooc-------basic-fashion-designer-community-15254
Art & Design,Mario Botta: To Be an Architect,/course/mario-botta-architect-10554
Art & Design,The Living Picture Craze: An Introduction to Victorian Film,/course/victorian-film-13676
Art & Design,การแสดงและกำกับการแสดง (Acting and directing),/course/thaimooc---acting-and-directing-15285
Art & Design,การสร้างสรรค์สื่อดิจิทัลบนเครือข่ายสังคมออนไลน์ (Digital media creation on social networks),/course/thaimooc-----------digital-media-creation-on-social-networks-15288
Art & Design,Música para el siglo XXI. Aportaciones del software libre a la educación musical,/course/miriadax-musica-para-el-siglo-xxi-aportaciones-del-software-libre-a-la-educacion-musical-14541
Art & Design,Modern Building Design,/course/modern-building-design-7663
Art & Design,Creación de Stop Motion con dispositivos móviles,/course/miriadax-creacion-de-stop-motion-con-dispositivos-moviles-15298
Art & Design,Filmmaking and Animation in the Classroom,/course/filmmaking-animation-classroom-7406
Art & Design,Physical Theatre: Meyerhold and Biomechanics,/course/physical-theatre-1571
Art & Design,Human-Centered Design: Building and Testing Prototypes,/course/openhpi-human-centered-design-building-and-testing-prototypes-13389
Art & Design,Antiquities Trafficking and Art Crime,/course/art-crime-4821
Art & Design,Inside Opera: Why Does It Matter?,/course/inside-opera-8797
Art & Design,Getting Started with Agile and Design Thinking,/course/agile-meets-design-thinking-9330
