subject_name,course_name,course_url
Mathematics,Métodos numéricos para matemáticas con Octave,/course/edx-metodos-numericos-para-matematicas-con-octave-13855
Mathematics,Cálculo Diferencial e Integral unidos por el Teorema Fundamental del Cálculo,/course/calculo-diferencial-4884
Mathematics,Álgebra Básica,/course/algebra-basica-4653
Mathematics,Jacobi modular forms: 30 ans après,/course/modular-forms-jacobi-6626
Mathematics,Invitation to Mathematics     הזמנה למתמטיקה,/course/introduction-to-math-1938
Art & Design,¿Cómo (nos) cambia la Tecnología?,/course/comonoscambialatecnologia-7110
Art & Design,Fundamentals of Rehearsing Music Ensembles,/course/music-ensembles-731
Art & Design,Write Like Mozart: An Introduction to Classical Music Composition,/course/classicalcomp-735
Art & Design,Proyecto final de Músico moderno,/course/proyecto-musico-5255
Art & Design,ART of the MOOC: Public Art and Pedagogy,/course/moocs-4095
Art & Design,Pro Tools Basics,/course/protoolsbasics-5436
Art & Design,Serious Gaming,/course/serious-gaming-6185
Art & Design,The Art of Vocal Production,/course/vocal-production-7797
Art & Design,Introducción a la Producción Audiovisual,/course/intro-produccion-audiovisual-9357
Art & Design,Introdução à Guitarra,/course/intro-guitarra-9415
Art & Design,A tecnologia da produção musical ,/course/tecnologia-producao-musical-9642
Art & Design,ART of the MOOC: Activismo y Movimientos Sociales,/course/activismo-movimientos-sociales-7194
Art & Design,ART of the MOOC: Activism and Social Movements,/course/activism-social-movements-7195
Art & Design,ART of the MOOC: Arte Público y Pedagogía ,/course/arte-publico-pedagogia-7196
Art & Design,Making Architecture,/course/making-architecture-7153
Personal Development,Learning How to Learn: Powerful mental tools to help you master tough subjects,/course/learning-how-to-learn-2161
Engineering,Introducción a la energía solar fotovoltaica: El módulo fotovoltaico,/course/edx-introduccion-a-la-energia-solar-fotovoltaica-el-modulo-fotovoltaico-11841
Engineering,Robotics: Aerial Robotics,/course/robotics-flight-5025
Engineering,Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,/course/dynamics-7788
Engineering,Maps and the Geospatial Revolution,/course/maps-676
Engineering,Introduction to Aerospace Engineering: Astronautics and Human Spaceflight,/course/edx-introduction-to-aerospace-engineering-astronautics-and-human-spaceflight-3042
Engineering,Mechanics of Materials II: Thin-Walled Pressure Vessels and Torsion,/course/mechanics2-5385
Engineering,Autonomous Navigation for Flying Robots,/course/edx-autonomous-navigation-for-flying-robots-1911
Engineering,Hydraulique fluviale 1 - Écoulements à surface libre,/course/edx-hydraulique-fluviale-1-ecoulements-a-surface-libre-8524
Engineering,Begin Robotics,/course/begin-robotics-3410
Engineering,Technical Report Writing for Engineers,/course/technical-report-writing-for-engineers-9087
Engineering,Mechanics of Materials III: Beam Bending,/course/beam-bending-6184
Engineering,Introduction to Satellite Communications,/course/satellitecommunications-6313
Engineering,Динамика,/course/dynamics1-1703
Engineering,Pensamiento Sistémico,/course/pensamiento-sistemico-4332
Humanities,A Life of Happiness and Fulfillment,/course/happiness-2860
Social Sciences,Understanding Research Methods,/course/researchmethods-1767
Social Sciences,Constitutional Interpretation,/course/edx-constitutional-interpretation-13427
Social Sciences,Classical Sociological Theory ,/course/classical-sociological-theory-4298
Social Sciences,The Psychology of Criminal Justice,/course/edx-the-psychology-of-criminal-justice-2021
Social Sciences,Introduction to International Criminal Law,/course/intlcriminallaw-712
Social Sciences,Psychology of Popularity,/course/popularity-3541
Social Sciences,Green Business Strategy,/course/green-business-strategy-12644
Social Sciences,Forensic Psychology: Witness Investigation,/course/forensic-psychology-1935
Social Sciences,Understanding Memory: Explaining the Psychology of Memory through Movies,/course/memory-and-movies-5254
Social Sciences,Questionnaire Design for Social Surveys,/course/questionnairedesign-2163
Social Sciences,Deciphering Secrets: Unlocking the Manuscripts of Medieval Toledo (Spain),/course/edx-deciphering-secrets-unlocking-the-manuscripts-of-medieval-toledo-spain-8090
Social Sciences,Psychological First Aid,/course/psychfirstaid-2900
Social Sciences,Contract Law: From Trust to Promise to Contract,/course/edx-contract-law-from-trust-to-promise-to-contract-2633
Social Sciences,Terrorism and Counterterrorism,/course/edx-terrorism-and-counterterrorism-1566
Social Sciences,Anthropology of Current World Issues,/course/edx-anthropology-of-current-world-issues-1928
Mathematics,Introduction to Galois Theory,/course/galois-5382
Mathematics,An Intuitive Introduction to Probability,/course/introductiontoprobability-7792
Art & Design,Как читать фотографию,/course/kak-chitat-fotografiyu-12795
Art & Design,Becoming a Better Music Teacher,/course/becoming-a-better-music-teacher-13620
Art & Design,Guitar Scales and Chord Progressions,/course/guitar-scales-chord-progressions-11773
Art & Design,Cultural and creative industries,/course/cultural-creative-industries-10331
Art & Design,Approaching Music Theory: Melodic Forms and Simple Harmony,/course/melodic-forms-simple-harmony-13653
Art & Design,The Language of Design: Form and Meaning,/course/design-language-16927
Art & Design,What Is Contemporary Art?,/course/contemporary-art-17106
Art & Design,Understanding Fashion: From Business to Culture,/course/understanding-fashion-from-business-to-culture-14492
Art & Design,Introducción al Arte Sonoro,/course/introduccion-arte-sonoro-14495
Art & Design,The World of the String Quartet,/course/stringquartet-2499
Art & Design,微影人的自我修养,/course/microfilmer-2706
Art & Design,20世纪西方音乐 Western Music in the 20th Century,/course/20cnwm-2358
Art & Design,Ignite Your Everyday Creativity,/course/creative-3139
Art & Design,Introduction to Ableton Live,/course/abletonlive-2988
Personal Development,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential,/course/mindshift-8289
Personal Development,Maintaining a Mindful Life,/course/mindfulness-life-9078
Personal Development,Learning How To Learn for Youth,/course/learning-how-to-learn-youth-12569
Personal Development,How to Succeed at: Interviews,/course/interviews-2253
Personal Development,Presentation skills: Speechwriting and Storytelling,/course/speechwriting-9646
Personal Development,Aprender,/course/aprendo-4631
Personal Development,Umano Digitale,/course/independent-umano-digitale-13499
Personal Development, Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life,/course/know-thyself-the-examined-life-432
Personal Development,De-Mystifying Mindfulness,/course/mindfulness-6951
Personal Development,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",/course/worksmarter-2727
Personal Development,Improving Your Study Techniques,/course/improving-study-techniques-13420
Personal Development,Psychology of Personal Growth,/course/edx-psychology-of-personal-growth-8857
Personal Development,Diseño de Estrategias Exitosas y Acciones Incontenibles,/course/edx-diseno-de-estrategias-exitosas-y-acciones-incontenibles-4934
Personal Development,Buscar en Internet,/course/edx-buscar-en-internet-2971
Personal Development,Creative Problem Solving,/course/cps-1636
Engineering,Robotics: Computational Motion Planning,/course/robotics-computation-5029
Engineering,Robotics: Mobility,/course/robotics-mobility-5032
Engineering,Переходные процессы в электрических цепях,/course/electrical-circuits-5967
Engineering,3D Printing Hardware,/course/3d-printer-5990
Engineering,Cómo autoconstruir tu vivienda,/course/como-autoconstruir-tu-vivienda-4642
Engineering,Villes africaines: Mobilités et transports urbains,/course/mobilite-afrique-4589
Engineering,Arduino y algunas aplicaciones,/course/arduino-aplicaciones-7108
Engineering,"Equilibrio, ¿por qué se caen las cosas?",/course/equilibrio-7113
Engineering,Converter Circuits,/course/converter-circuits-5411
Engineering,Magnetics for Power Electronic Converters,/course/magnetics-power-electronic-converters-5414
Engineering,Converter Control,/course/converter-control-5415
Engineering,Controle Usando a Resposta em Frequência,/course/resposta-frequencia-6179
Engineering,Material Processing,/course/material-science-engineering-6210
Engineering,Introduction to Embedded Systems Software and Development Environments,/course/introduction-embedded-systems-8458
Engineering,Machine Design Part I,/course/machine-design1-7404
Engineering,Введение в системное проектирование,/course/systems-engineering-2-8556
Engineering,New Product Development - develop your own new product,/course/new-product-development-11168
Humanities,Modern & Contemporary American Poetry (“ModPo”),/course/modpo-356
Humanities,Introduction to Dutch,/course/dutch-3014
Humanities,English for the Workplace,/course/workplace-english-6911
Humanities,English in Early Childhood: Language Learning and Development,/course/english-in-early-childhood-6910
Humanities,HOPE: Human Odyssey to Political Existentialism,/course/edx-hope-human-odyssey-to-political-existentialism-11584
Humanities,Basic Spanish 1: Getting Started,/course/edx-basic-spanish-1-getting-started-3698
Humanities,Teaching English: How to Plan a Great Lesson,/course/teaching-english-great-lesson-13115
Humanities,Tsinghua Chinese: Start Talking with 1.3 Billion People,/course/edx-tsinghua-chinese-start-talking-with-1-3-billion-people-5426
Humanities,Basic Spanish 2: One Step Further,/course/edx-basic-spanish-2-one-step-further-8672
Humanities,Shakespeare Matters,/course/edx-shakespeare-matters-8731
Humanities,Introduction to Philosophy,/course/introphil-418
Humanities,Umano Digitale,/course/independent-umano-digitale-13499
Humanities,"The Bible's Prehistory, Purpose, and Political Future",/course/biblefuture-1406
Humanities,Upper-Intermediate English: Business,/course/edx-upper-intermediate-english-business-11800
Humanities, Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life,/course/know-thyself-the-examined-life-432
Humanities,The Ancient Greeks,/course/ancientgreeks-502
Humanities,English Grammar and Style,/course/edx-english-grammar-and-style-2022
Social Sciences,Psicologia dell'apprendimento,/course/edx-psicologia-dell-apprendimento-9247
Social Sciences,Understanding the GDPR,/course/general-data-protection-regulation-9403
Social Sciences,Introductory Psychology,/course/edx-introductory-psychology-2520
Social Sciences,Ignorance!,/course/edx-ignorance-3599
Social Sciences,International Law,/course/edx-international-law-3179
